55406955	How to generate a KAOS diagram?	I am taking a class on Requirements Engineering and it involves making various diagrams. I used PlantUML to make Sequence and Use Case diagrams. But now I need to make KAOS diagrams. I don't think that PlantUML has everything I need for creating KAOS diagrams or even flowcharts. I could use activity diagram but it doesn't have parallelograms. Is there any software you know about which can help with creating KAOS diagrams or even flowcharts from some kind of script (like PlantUML)? 	TRUE
55152598	General-purpose/generic test for container requirements compliance?	Suppose you're writing a container, to meet the C++ container requirements. What should I do to make sure it's properly compliant? And Is it possible to have some general-purpose compliance 'torture' test into which you plug any container's code and it passes compilation if and only if you actually meet the requirements?  PS - Let's assume C++14 or C++17, no C++20 and no concepts involved please. 	
55091129	How can computational requirements be compared?	Calculating the solution to an optimization problem takes a 2 GHz CPU one hour. During this process there are no background processes, no RAM is being used and the CPU is at 100% capacity.   Based on this information, can it be derived that a 1 GHz CPU will take two hours to solve the same problem? 	
55077140	How to write structured, testable requirements on software API?	Could you please give some guidance on how to write structured, testable requirements on software API (functions)?  For example, let's look at the following documentation:  _Unwind_Reason _Unwind_RaiseException( struct _Unwind_Exception *exception_object );  Raise an exception, passing along the given exception object, which should have its exception_class and exception_cleanup fields set. The exception object has been allocated by the language-specific runtime, and has a language-specific format, except that it must contain an _Unwind_Exception struct (see Exception Header above). _Unwind_RaiseException does not return, unless an error condition is found (such as no handler for the exception, bad stack format, etc.). In such a case, an _Unwind_Reason_Code value is returned. Possibilities are:  - _URC_END_OF_STACK: The unwinder encountered the end of the stack during phase 1, without finding a handler. The unwind runtime will not have modified the stack. The C++ runtime will normally call uncaught_exception() in this case.  - _URC_FATAL_PHASE1_ERROR: The unwinder encountered an unexpected error during phase 1, e.g. stack corruption. The unwind runtime will not have modified the stack. The C++ runtime will normally call terminate() in this case.  If the unwinder encounters an unexpected error during phase 2, it should return _URC_FATAL_PHASE2_ERROR to its caller.   This is a documentation. It must be translated into a set (hierarchical list?) of requirements, and each requirement must have its own unique id and must be clearly testable.   I will be very grateful for your advice! 	TRUE
42672957	C# 7 .NET / CLR / Visual Studio version requirements	What are the minimum .NET framework and CLR version requirements for running C# 7? Also, do I need VS 2017 to compile C# 7? 	
54842534	Shall Statement System Function Requirements vs Use Cases	Question: Why do system/software development businesses favor use case requirements over shall statement system requirements?    Comparison:    Functional requirements of a system is generally defined with either of:  1-traditional shall statement system requirements  2-use cases (textual or diagram)  Both of these approaches are tried to be used such to provide system requirements as treating the system as 'black box', i.e. the requirements should not to define sub-system detail.  I feel traditional shall statements are abandoned, however i also think them are well-defining for the system. I do not find use-cases by nature as a way of writing SMART or good requirements. They are either not atomic, not testable, defining or depended to other system behavior, over-defining system, or defining sub-system behavior to define system interactions. I think, traditional shall statement requirements are better by their atomic nature for requirement management. However, i have seen it is also criticized as difficult to complete, when completed difficult to adapt to changes. I argue otherwise. They might be difficult to complete, but you have to have complete requirements. You might not start with a complete set, but you can complete, as you go. I do not also think they are hard to adapt changes. I think, with use cases, single change is more prone to effect other parts of requirements. But good shall-statement requirements are supposed to be atomic. With a traceable requirement management, for example any change in interfaces, can easily point to which requirements to change/remove/add. You can even abstract your requirements from the interface detail, by using symbols for interface elements, in order to increase your ability to adapt changes in interfaces.    EXAMPLE:    I want to further elaborate with the following example. For the sake of simplicity, the functional definition will be small.  Let's say, i have a system consisting of 4 subsystems. System1 controls system2. System2 controls system3 and system4. System2 has the capability of powering on and off System3 and System4. System1 sends message1 to system2, for controlling system3. System1 sends message2 to system2, for controlling system4. The system that i need to define is system2.   Use case approach:  MAIN FLOW   system2 receives 'message1' message from 'system1' (Alternative statement: system1 sends 'message1' to system2.) system2 receives 'power on system3'. system2 powers on 'system3' system2 receives 'message2' message from 'system1' (Alternative statement: system1 sends 'message2' to system2.) system2 receives 'power on system4'. system2 powers on 'system4'.   Alternative Flow1(MF.2):  1. system2 receives 'power off system3'.  2. system2 powers off 'system3'  Alternative Flow2(MF.4):  1. system2 receives 'power off system4'.  2. system2 powers off 'system4'  Shall Statement Requirements:  REQ1: 'System2' shall power on 'system3', if 'system1' applied 'power on system3' with message 'message1'.  REQ2: 'System2' shall power off 'system3', if 'system1' applied 'power off system3' with message 'message1'.  REQ3: 'System2' shall power on 'system4', if 'system1' applied 'power on system4' with message 'message2'.  REQ4: 'System2' shall power off 'system4', if 'system1' applied 'power off system4' with message 'message2'.  Note: I would even combine REQ1 and REQ2 as one requirement, and REQ3 and REQ4 as one requirement, since they are two distinct set of requirements, whose union defines every condition applied by the user system ('system1').  I think that a requirement should be clear, realizable, testable, not-conflicting with other requirements, time-bound if necessary, not-defining with subsystem behavior, not over-defining, not-defining behavior of other interacting systems, defining in which condition it is fulfilled. I think the shall-statement requirements are good enough. You can simply realize them and just write simple test-cases and verify the system.  For the use case statements, i think, we have to define if each of the steps in the main flow is a requirement, or if the whole scenario is one single requirement.  If each of the steps is a requirement, then i think step 1,2 defines other system behavior if it is written in alternative way, and they are not testable, since only way to test is to ask the system if it received the message. step 3. could be okay, but what we want is that requirement to be fulfilled if step 1&amp;2 happened before. Since step3 does not reference step1&amp;2, step3 cannot be a standalone requirement.  I think we should regard all of them as one single requirement. I find this view is more feasible, nevertheless i think, this view has pitfalls too.   Still step 1. is defining other system behavior, or dependent on it. You might argue otherwise by saying it is a precondition of the whole scenario, but in that case step 4. is also defining other system behavior. I think the requirements should not depend on what other systems are supposed to do, rather define all-cases not depending to other systems.   Furthermore, since the use case is a sequence, now we are also defining 'power system3' operations are before 'power system4' operations. But in the role of a system engineer, that is not something i want to define for system2. System2 should process in which order, the orders came. Sequencing these operations is over-defining and sub-system behavior, to-me.  I tried to make the example simple. But in extensive real life scenarios, use cases are generally long, they have to define unnecessary sub-system behavior in order to be able to define system interactions, not atomic, not testable or generating test-cases is not as natural as it is with shall-statement requirements, which are atomic. Since the use-cases are long, they are composed of multiple atomic shall-statement requirements. If whole long scenario of a use case of lots of atomic requirements is seen as one single requirement, then when the related test-case fails, then how to pinpoint and document the problem.  	TRUE
169765	How do you get non-technical folks to appreciate a non-UI problem?	Suppose you're working on an enterprise project in which you have to get management signoff in order for you to develop a new feature set. Usually your management has no problem signing off on some bright shiny new UI feature. Unfortunately they have a hard time appreciating some behind-the-scenes issues that are crucial to the application's well-being such as transactions, data integrity, workflow routing, configurability, security, etc. Since they're non-technical and these issues are not immediately visible, it's not obvious to them that this is crucial.  How have you convinced them that these infrastructural issues have to be dealt with and that it is important to their business process? 	TRUE
54690373	Doxygen custom tag with a placeholder	Is it somehow possible in Doxygen to create a custom tag, which creates a documentation using a placeholder tag as its input?  What I want to accomplish is to create a custom tag for requirements. As our DOORS Urls are quite long, and diverge from SW-component to SW-component, I want to create something similar to this:  @file somefile.c @doorsdocurl &lt;URL to DOORS document&gt; -&gt; this is going to be my placeholder  ... ... ...   /** * @brief somedescription * @req{doorsdocurl: &lt;reqID1, reqID2,...&gt; } -&gt; this is going to be the second custom tag */ void jambo() { }   Is this somehow achievable with Doxygen? From what I have read, one has to put his custom tags within the ALIASES variable 	
54687228	DOORS creates Object ID while they are not saved	I am adding some 2000 new objects to a DOORS module, I do this by importing a spread sheet with blank IDs, DOORS is supposed to create IDs for those blank rows. Now the problem is, while i import spreadsheet, DOORS hangs, then when i Kill DOORS process, it anyhow creates IDs, next time when i add a new object, ID number starts from those which are already created but no exist. For some reason i need to continue from my last saved ID. Is there any way I can do this?  	
54535865	I Need help finding a list of non-functional requirement benchmarks?	I am doing a course on Non-functional testing and I need to find and test an open source program. I have found a ton of programs that I would like to use but unfortunately, not many of the programs come with the non-functional requirements which I need.   Can someone who works with creating these programs advise what are the common non function requirements for a online music application?  Or is their a direction I can go in to find a program that includes the code and the non functional requirements?  I have tried searching online through github for many various programs. The ones that do have non-functional requirements are very vague such as 'Must run fast' or 'Must never crash' 	TRUE
54496513	functional vs technical requirement	building a web base drawing application. While capturing requirement I am putting below likes under technical   Building web base application in HTML5 and JS framework is my technical requirement It should run in browsers, chrome, firefox etc   Below requirements are Functional or I can put them in technical too?  Requirements like it should allow preview while printing, and able to print  It should allow customizing toolbars 	TRUE
54234482	Startup Services AddAuthorization AddPolicy: EmptyRequirement	I'm little bit new in web development. I have an RestController which has many method e.g. (Get, GetById, Create, Update). I use Authorize Attribute, which used with Policy. This policy depend on a bool variable. You can see at below.   Now I use this workaround but I search more nice solution.   services.AddAuthorization(o =&gt;     {         o.AddPolicy('UserRoleCheck', p =&gt;         {             if (C.RequiredAuth)             {                 p.RequireAuthenticatedUser();                 p.AssertRole(Roles.User);             }             else             {                 p.AddRequirements(new EmptyRequirement()); // Here I don't want to else branch             }          });     });    public class EmptyRequirement : AuthorizationHandler&lt;EmptyRequirement&gt;, IAuthorizationRequirement {     protected override Task HandleRequirementAsync(AuthorizationHandlerContext context, EmptyRequirement requirement)     {         context.Succeed(requirement);         return Task.CompletedTask;     } }   It's work, but can You offer me more beautiful solution? 	
13673163	android minimum hardware specs for dev machine - can i code using a notebook?	So far I have been developing directly on my galaxy nexus and nexus 7 using the amazing AID app.  However, as the N7 can't provide logs due to it being jelly bean, i feel the need to get a mini notebook in order to utilise adb logcat.  My main worry is that something with only 1gb (2gb if i upgrade, which i will) and a 1.5-1.83GHz atom CPU won't be powerful enough.  I can possibly get around certain worries by not using emulators and testing directly on my two devices, so that will save me a great deal. Also I am tempted to just use vim and command line tools instead of eclipse which again might save me from a slow PC.  What do you guys think? Is the notebook way under powered? What if i just use vim and no emulators?   Side note, does anyone actually code in vim/command line? 	
54290713	ISO/IEEE Standard for Username	Are there any standards (ISO, IEEE etc.) that regulate the number and type of characters in the Username? It is assumed that the user enters the username and password to log into the application. 	
53503981	Python google cloud appengine requirements.txt load / python-files dont work anymore	my project used to push correctly without error in my Requirement.txt, but since 23-nov-2018 i can't push      with endpoints or without, using gcloud app deploy   im sure it used to work since i track the version with git  Step #1: [0m[91mNo matching distribution found for python-files==0.0.4 (from -r requirements.txt (line 135))  Step #1: The command '/bin/sh -c pip install -r requirements.txt' returned a non-zero code: 1    and when i delete python-files==0.0.4 from my Requirements it block on load==0.0.1 with the same error   and when i delete both of them i get this error since load is important  import_app     __import__(module)   File '/home/vmagent/app/main.py', line 30, in &lt;module&gt;     from load import * ModuleNotFoundError: No module named 'load' [2018-11-27 16:09:53 +0000] [7] [INFO] Worker exiting (pid: 7) [2018-11-27 16:09:53 +0000] [1] [INFO] Shutting down: Master [2018-11-27 16:09:53 +0000] [1] [INFO] Reason: Worker failed to boot.   what's the point here ! i dont find that logique  	
2371152	What&#39;s the best way to link formal specs to JIRA enhancement requests?	What's the best way to link formal specs to JIRA enhancement requests?  I want to track changes to specifications using JIRA.  Ideally, I'd like to refer to a functional ID reference in a JIRA ticket (e.g. MYAPP>APPROVAL LOGIC>MAIN SCREEN), so that program managers can retrospectively categorise defects.   The reason for this, is so that QA scripts and documentation tickets can be searched/categorised meaningfully in the tracking system.  There seems to be a million possible ways to do this, e.g.    should I write a custom component to select functional IDs from a tree? should I write the specs in confluence, or another CMS with a TrackBack facility? should I include a link to the documentation URL? should I use some other 3rd party plugin application? should I use some Atlassian application that i'm unaware of? am I using the wrong tracking tool/process to measure spec growth?   What's the best way, in your experience?    Thanks for the reply!  There is another option that I'm considering, which is to implement the functional requirement as an actual ticket.   This makes a lot of sense (to me at least), because a functional requirements have owners, a lifecycle, and a clear concept of sub tickets for simple enhancements etc. The ability to link issues allows it to be connected to QA activities, documentation tickets, or any other kind of work. Functional requirements also link together, so the model fits.  The problem with this approach, is that unless you want to create every defect ticket as a sub-task to a requirement (and forgo additional subtask functionality), you have to create, and then link the ticket, using the standard 'link ticket' functionality, which isn't very quick to use. This is a high resistance workflow, which means it requires a lot of discipline.   I'd ideally like to be able to create a ticket, that is automatically linked to another ticket, similarly to the functionality of linking a sub ticket.  I can't be the first person to want to do this - I don't suppose you know of anyone who has tried this that you know of, or released a tool to making this easier? 	
53581142	Correct classification of client requirements for UML diagrams?	I needed to classify the following RQs as a    Design objective,  Design Decisions,  Functional Req,  Non-Functional Req   (so I can do class diagram and use case diagram based on them later).  I wanted to know if I'm on the right track here (the bold face is my guess for each requirement):  Requirement document  Purchase Commitment System.   The software is to calculate a number of details needed to purchase by a factory in order to produce its products. (Design decision) The software must be written in C++ or Java Programming Languages on the computer IBM PC. (Design decision) The number of products should be equal to 4. (Non-Functional Req) A general aim in the design of the software is to improve the portability of software. (Non-Functional Req) The system should accept as input (make as a text file) the data about a number, amount and price of detail for every type of products. (Functional Req) A number of details for every type of products should not be less than 5. The first and second type of products should have 2 same details. The second and fourth type of products should have one same detail. The third type of products should have 2 same details with the fourth type and one same detail with the first type of products. (Design Objective) The operator should be logged in and logged out to the system by login and password. (Design Objective) At the beginning an operator must provide the following items of data (a validation of input data should be provided):   A number of every type of products to be produced by the factory for 3 months ahead.   (Functional Req)  The software must produce for each action of an operator a report (the report should be saved in a file by the operator's request). The report must consist of :    (Functional or Design Objective Req)  -A number of every detail needed to purchase.   The total price for every detail. The total price for all the details   	TRUE
53360336	External System in UML	I am currently working on software requirements specification document, I am creating a use case to validate or communicate with external system, for example I a want to creating a use case that about sending notification emails to user outlook contacts, donI need to specified the detail for the external system? Like calidation or credentials? 	TRUE
53344280	Why is requirements.txt not being installed on deployment to AppEngine?	I'm attempting to upgrade an existing project to the new Python 3 AppEngine Standard Environment. I'm able to deploy my application code, however the app is crashing because it can not find dependencies that are defined in the requirements.txt file. The app file structure looks likes this:  |____requirements.txt |____dispatch.yaml |____dashboard | |____dashboard.yaml | |____static | | |____gen | | | |____favicon.ico | | | |____fonts | | | | |____MaterialIcons-Regular.012cf6a1.woff | | | |____app.js | | |____img | | | |____avatar-06.png | | | |____avatar-07.png | | | |____avatar-05.png | | | |____avatar-04.png | |____templates | | |____gen | | | |____index.html | |____main.py | |____.gcloudignore |____.gcloudignore   And the requirements.txt file looks like this:  Flask==0.12.2 pyjwt==1.6.1 flask-cors==3.0.3 requests==2.19.1 google-auth==1.5.1 pillow==5.3.0 grpcio-tools==1.16.1 google-cloud-storage==1.13.0 google-cloud-firestore==0.30.0 requests-toolbelt==0.8.0 Werkzeug&lt;0.13.0,&gt;=0.12.0 firestore-model&gt;=0.0.2   After deploying, when I visit the site on the web, I get a 502. The GCP Console Error Reporting service indicates the error is thrown from a line in main.py where it attempts to import one of the above dependencies: ModuleNotFoundError: No module named 'google'  I've tried moving the requirements.txt into the dashboard folder and get the same result.  Stack Trace:  Traceback (most recent call last):   File '/env/lib/python3.7/site-packages/gunicorn/arbiter.py', line 583, in spawn_worker     worker.init_process()   File '/env/lib/python3.7/site-packages/gunicorn/workers/gthread.py', line 104, in init_process     super(ThreadWorker, self).init_process()   File '/env/lib/python3.7/site-packages/gunicorn/workers/base.py', line 129, in init_process     self.load_wsgi()   File '/env/lib/python3.7/site-packages/gunicorn/workers/base.py', line 138, in load_wsgi     self.wsgi = self.app.wsgi()   File '/env/lib/python3.7/site-packages/gunicorn/app/base.py', line 67, in wsgi     self.callable = self.load()   File '/env/lib/python3.7/site-packages/gunicorn/app/wsgiapp.py', line 52, in load     return self.load_wsgiapp()   File '/env/lib/python3.7/site-packages/gunicorn/app/wsgiapp.py', line 41, in load_wsgiapp     return util.import_app(self.app_uri)   File '/env/lib/python3.7/site-packages/gunicorn/util.py', line 350, in import_app     __import__(module)   File '/srv/main.py', line 12, in &lt;module&gt;     from google.cloud import storage ModuleNotFoundError: No module named 'google'  	
33263934	IBM Rational DOORS: How to paste as plain text in DOORS Objects?	While writing requirements in IBM DOORS, is it possible to paste some text as plain text (i.e. without original text's formatting) in the 'Heading' or 'Text' attribute of a DOORS Object?  A simple paste operation keeps the original text formatting that reduces the readability of respective DOORS module. Ofcourse it's possible to copy in notepad first, but I am curious to know if there's a possibility to do it within DOORS. 	
17050799	How to check PCNTL module exists	I write simple requirements checking script. It checks all required PHP modules installed. I need to check if pcntl is installed. But this module is accessible only in cgi environment and invisible for web queries. extension_loaded('pcntl') and function_exists('pcntl_fork') both return false. How can I perform this check? 	
51535618	Best practices for including large resource folder into java project	I'm working on a project where having access to a big resource folder (structure with thousand of little images) is required. The client want to offer the app through a native installation (which includes the JVM that the app require to run). He doesn't want to pack that resources as a folder in the app because it would create a folder structure as big as the original in the final user's hard drive (the folder doesn't take much space but it has many little files), plus the folder could be stealed easily by simply copying it. Giving this, I can't package all the app with a resource folder in a jar file, as far as i know jar files are not installables. Another requirement is that client needs certain flexibility to add some files in a installed app folders structure to add new features to the program. So an installation is the only way (i think) to obtain this.  I've tried to pack them in a jar file, include it in the build path and tried to access it but i failed even with all the research i've made through various sites.  Tried getResources() in a million ways but it was impossible to get a simple directory inside the jar file meanwhile doing it from a folder outside the jar is really easy. I need to get access to a directory in order to get a list of files it cointains.  Arrived to this point. I've started to ask myself if i'm facing this problem on the best way so i wanted to ask you all: how would you package the resources you need in a native java app with this requirements?  I'm even thinking about create some kind of encryption proccess to create a single file with all the information and simply temporarily decrypt it when needed at runtime but i think there would be a simpler and cleaner way to face this.  Thank you in advance  EDIT: As you asked for, i'm adding the code of what i've tried:  this is the project structure  project ├───src │   ├───main │   │   └───java │   │       ├───model &lt;--- where my class is │   │       ├───controllers │   │       ├───utilities │   │       └───views │   ├───resources &lt;--- this is where is (formerly) accessed the content i need |   |   ├─── jarfile.jar &lt;--- i've placed file here and included to build path │   │   └───-various folders and files - │   └───test └───target   inside the jar file there are the packages src.resources.blalblaba and inside of this, the folder i need  Way1:   getResources replacing jar file '.' with '/' tried with paths: 'src/resources/blablabla/folderINeed','src/resources/src/resources/blablabla' (due to possible duplicity), 'folderINeed', 'blablabla/folderINeed'  -> URI always get NullPointerException with message 'null'  public void loadContent(String contentPath) throws Exception {      File resources= null;     File[] listFiles = null;      URI uri = getClass().getClassLoader().getResource(contentPath).toURI();     resources= new File(uri);     listFiles = resources.listFiles();      //do some file proccessing and load them }   Way 2: paths used 'folderINeed','src/resources/blablabla/folderINeed','blablabla/folderINeed','../../../resources/blablabla/folderINeed' &lt;--- URL return null but, at least, doesn't raise a NullPointerException.  public void loadContent(String contentPath) throws Exception {      // conseguimos todas las carpetas de animaciones     File resources;     File[] listFiles = null;      URL url = MyClass.class.getResource(contentPath);     if (url == null) {          // error - missing folder     } else {         resources = new File(url.toURI());         listFiles = resources.listFiles();     } }   Way 3: some complex code using class JarFile that didn't work for me and was oriented to get a simple file, not a folder. Obtained here 	
52849063	Searching for free requirements management software	I am looking for a requirements management software, like DOORS, but for free (I need to enter requirements, and generate a specification document, not only follow requirement traceability like reqtify allows you to do) I searched on the Internet, and I found the nearly perfect sofware : GenSpec. Moreover, GenSpec use templates with standards, like IEEE 830 which is the one I am interested in.  I said 'nearly perfect' because the document generation does not work in GenSpec (runtime error). So I tried to subscribe to the google group to ask some assistance, but I think it is an old software which is not supported and updated anymore (for info, I downloaded GenSpec 6.8.40 and I work with Microsoft Office 2016, I think there is a compatibility issue, but it is only an hypothesis)  So I am posting this subject here if someone can :   Either tell me if there is a similar software ? Or, knows GenSpec and can perhaps help me with my document generation issue (I could give more details in this case) ?   Thanks ! 	TRUE
52869020	iPhone requirements - haptic engine	Is it possible to limit capable devices to those, which have haptic engine (starting from iPhone 7) ? it seems from apple site that there is no code for required device capabilities in info.plist for haptic engine. 	
52858824	How do we gather and document non-functional requirements in Agile	I know in waterfall, they are gathered and documented at an early stage of SDLC, I believe very first stage. Therefore, they are captured and documented before development and testing even starts.  But I am confused how is that done in Agile?   If I understand correctly, user stories should be written with acceptance criteria which capture non-functional requirements. But in Agile, we pick project, create it, and start working on it right away.    So, my guess is that someone (perhaps product owner) goes through user stories and collects acceptance criteria into a formatted document which then becomes Non-Functional-Requirements document? 	TRUE
52712575	How can you assess user story coverage across tests in VSTS?	My new company is using VSTS, however we are now picking up gaps in the test cases where acceptance criteria specified in user stories were not captured during test case creation.  Is there a way to produce the equivalent of a Test Coverage Matrix for Agile projects in VSTS? 	
